entity_id,qualified_name,entity_kind,declaring_type,package_name,return_or_field_type,semantic_role,architectural_role,domain_relevance,variability_relevance,classification_confidence,name_evidence,declaring_type_evidence,type_signature_evidence,package_evidence,usage_context_evidence,dependency_context_evidence,positive_evidence,negative_evidence,previous_role,role_changed,change_reason
E149,GameManager,INTERFACE,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=game|manager,,,,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:ELIF:11-12;products=TankWar_P2,,name tokens=game|manager,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E150,GameManager$$TankWar.MAIN_MENU,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,ORCHESTRATION,UNKNOWN,LOW,LOW,name=main|menu,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=main|menu,no contextual semantic role identified,APPLICATION_ORCHESTRATION,true,"audited role separates semantic, architectural, and relevance dimensions"
E151,GameManager.MAIN_MENU,FIELD,GameManager,GameManager,,UNKNOWN,ORCHESTRATION,UNKNOWN,LOW,LOW,name=main|menu,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=main|menu,no contextual semantic role identified,APPLICATION_ORCHESTRATION,true,"audited role separates semantic, architectural, and relevance dimensions"
E152,GameManager$$TankWar.TANK_WAEHLEN,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|waehlen,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=tank|waehlen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E153,GameManager.TANK_WAEHLEN,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tank|waehlen,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=tank|waehlen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E154,GameManager$$TankWar.SPIELEN,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=spielen,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=spielen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E155,GameManager.SPIELEN,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=spielen,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=spielen,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E156,GameManager$$TankWar.NOTE,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=note,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=note,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E157,GameManager.NOTE,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=note,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=note,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E158,GameManager$$TankWar.HELP,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=help,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E159,GameManager.HELP,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=help,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=help,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E160,GameManager$$TankWar.LIAN_WANG,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lian|wang,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=lian|wang,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E161,GameManager.LIAN_WANG,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lian|wang,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=lian|wang,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E162,GameManager$$TankWar.BANG_ZHU,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bang|zhu,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=bang|zhu,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E163,GameManager.BANG_ZHU,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=bang|zhu,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=bang|zhu,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E164,GameManager$$TankWar.KAI_FA,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fa|kai,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=fa|kai,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E165,GameManager.KAI_FA,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=fa|kai,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=fa|kai,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E166,GameManager$$TankWar.PAUSE,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=pause,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=pause,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E167,GameManager.PAUSE,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=pause,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=pause,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E168,GameManager$$TankWar.EXIT,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=exit,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=exit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E169,GameManager.EXIT,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=exit,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=exit,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E170,GameManager$$TankWar.NAME_VERGEBEN,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=name|vergeben,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=name|vergeben,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E171,GameManager.NAME_VERGEBEN,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=name|vergeben,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=name|vergeben,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E172,GameManager$$TankWar.LOSE,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lose,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=lose,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E173,GameManager.LOSE,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=lose,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=lose,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E174,GameManager$$TankWar.LEVEL,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=level,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=level,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E175,GameManager.LEVEL,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=level,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=level,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E176,GameManager$$TankWar.WIN,FIELD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=win,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=win,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E177,GameManager.WIN,FIELD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=win,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=win,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E178,GameManager$$TankWar.aktualisieren,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=aktualisieren,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=aktualisieren,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E179,GameManager.aktualisieren,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=aktualisieren,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=aktualisieren,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E180,GameManager$$TankWar.malenkontrolle,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=malenkontrolle,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=malenkontrolle,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E181,GameManager.malenkontrolle,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=malenkontrolle,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=malenkontrolle,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E182,GameManager$$TankWar.keyPressBehandeln,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=behandeln|key|press,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=behandeln|key|press,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E183,GameManager.keyPressBehandeln,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=behandeln|key|press,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=behandeln|key|press,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E184,GameManager$$TankWar.keyReleaseBehandeln,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=behandeln|key|release,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=behandeln|key|release,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E185,GameManager.keyReleaseBehandeln,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=behandeln|key|release,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=behandeln|key|release,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E186,GameManager$$TankWar.setStatus,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=set|status,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=set|status,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E187,GameManager.setStatus,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=set|status,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=set|status,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E188,GameManager$$TankWar.getBlood,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=blood|get,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=blood|get,no contextual semantic role identified; getter has no domain target concept,UNKNOWN,false,audited role is consistent with baseline role
E189,GameManager.getBlood,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=blood|get,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=blood|get,no contextual semantic role identified; getter has no domain target concept,UNKNOWN,false,audited role is consistent with baseline role
E190,GameManager$$TankWar.getTankMenge,METHOD,GameManager$$TankWar,GameManager$$TankWar,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=get|menge|tank,declaring=game|manager|tank|war,,package=game|manager|tank|war,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P1|TankWar_P3|TankWar_P4|TankWar_P5,,name tokens=get|menge|tank,no contextual semantic role identified; getter has no domain target concept,UNKNOWN,false,audited role is consistent with baseline role
E191,GameManager.getTankMenge,METHOD,GameManager,GameManager,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=get|menge|tank,declaring=game|manager,,package=game|manager,incoming=0;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset18:IF:8-35;products=TankWar_P2,,name tokens=get|menge|tank,no contextual semantic role identified; getter has no domain target concept,UNKNOWN,false,audited role is consistent with baseline role
E192,Tool$$Tools,CLASS,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,LOW,name=tool|tools,,,,incoming=3;outgoing=1;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=beschleunigung|bombe|einfrieren|game|object|tool,name tokens=tool|tools,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E193,Tool$$Tools.time,FIELD,Tool$$Tools,Tool$$Tools,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=time,declaring=tool|tools,,package=tool|tools,incoming=4;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=init|malen|tool|tools,name tokens=time,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E194,Tool$$Tools.currTime,FIELD,Tool$$Tools,Tool$$Tools,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=curr|time,declaring=tool|tools,,package=tool|tools,incoming=3;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=init|malen|tool|tools,name tokens=curr|time,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
E195,Tool$$Tools.tankId,FIELD,Tool$$Tools,Tool$$Tools,,UNKNOWN,UNKNOWN,UNKNOWN,LOW,MEDIUM,name=id|tank,declaring=tool|tools,,package=tool|tools,incoming=2;outgoing=0;block=C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset19:IF:8-51;products=TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,dependency=erkennen|tool|tools|treffen,name tokens=id|tank,no contextual semantic role identified,UNKNOWN,false,audited role is consistent with baseline role
